candidate_id,skill_name,assessment_score
CAND_0048928,Sentence Transformers,56.4
CAND_0048928,Computer Vision,54.7
CAND_0048930,Speech Recognition,54.1
CAND_0048930,Statistical Modeling,71.2
CAND_0048931,Weights & Biases,53.4
CAND_0048934,CNN,25.4
CAND_0048938,RAG,33.5
CAND_0048946,YOLO,29.2
CAND_0048951,BentoML,78.4
CAND_0048954,pgvector,28.9
CAND_0048957,Image Classification,61.9
CAND_0048960,QLoRA,64.7
CAND_0048962,Image Classification,72.7
CAND_0048970,PEFT,55.9
CAND_0048971,Feature Engineering,71.7
CAND_0048973,Computer Vision,51.5
CAND_0048976,Reinforcement Learning,71.8
CAND_0048988,Hugging Face Transformers,62.3
CAND_0048992,Deep Learning,60.5
CAND_0048992,ASR,64.5
CAND_0048995,CNN,69.6
CAND_0048998,Reinforcement Learning,22.3
CAND_0049000,CNN,34.6
CAND_0049005,MLOps,65.5
CAND_0049007,Milvus,26.5
CAND_0049011,GANs,73.8
CAND_0049014,Milvus,56.5
CAND_0049030,Image Classification,55.6
CAND_0049031,Computer Vision,48.5
CAND_0049037,Object Detection,77.2
CAND_0049037,Computer Vision,48.4
CAND_0049040,Image Classification,75.0
CAND_0049040,Object Detection,63.5
CAND_0049040,YOLO,74.7
CAND_0049040,Data Science,57.9
CAND_0049045,YOLO,68.4
CAND_0049046,MLflow,66.1
CAND_0049049,Machine Learning,48.9
CAND_0049049,Data Science,41.7
CAND_0049051,Haystack,58.2
CAND_0049055,Weights & Biases,60.8
CAND_0049055,Computer Vision,46.8
CAND_0049059,Recommendation Systems,33.3
CAND_0049060,Vector Search,46.9
CAND_0049060,YOLO,55.8
CAND_0049060,RAG,60.8
CAND_0049065,Forecasting,66.3
CAND_0049069,PEFT,71.4
CAND_0049070,Diffusion Models,36.3
CAND_0049071,Feature Engineering,33.2
CAND_0049071,Computer Vision,49.2
CAND_0049071,TTS,73.1
CAND_0049073,MLOps,33.3
CAND_0049074,Machine Learning,36.8
CAND_0049084,MLflow,36.4
CAND_0049087,Time Series,66.3
CAND_0049093,Forecasting,69.9
CAND_0049101,Object Detection,51.6
CAND_0049101,pgvector,46.6
CAND_0049116,QLoRA,36.0
CAND_0049117,Python,49.7
CAND_0049119,Computer Vision,31.7
CAND_0049119,Image Classification,25.1
CAND_0049125,Learning to Rank,43.8
CAND_0049126,Kubeflow,45.6
CAND_0049126,Feature Engineering,38.3
CAND_0049126,Forecasting,75.6
CAND_0049126,Haystack,55.2
CAND_0049127,Learning to Rank,76.5
CAND_0049127,GANs,55.3
CAND_0049132,TTS,40.9
CAND_0049132,Weights & Biases,46.5
CAND_0049141,CNN,64.1
CAND_0049146,MLflow,31.2
CAND_0049149,Time Series,62.6
CAND_0049153,Object Detection,70.3
CAND_0049156,Statistical Modeling,33.1
CAND_0049167,TTS,61.2
CAND_0049172,BentoML,56.1
CAND_0049174,Time Series,43.8
CAND_0049174,Hugging Face Transformers,57.6
CAND_0049174,GANs,69.9
CAND_0049174,BentoML,54.4
CAND_0049175,MLflow,27.9
CAND_0049184,LLMs,71.4
CAND_0049194,Forecasting,79.6
CAND_0049194,ASR,57.7
CAND_0049217,scikit-learn,73.4
CAND_0049217,OpenSearch,81.3
CAND_0049217,Diffusion Models,68.9
CAND_0049217,GANs,87.2
CAND_0049218,Forecasting,51.2
CAND_0049218,Speech Recognition,61.1
CAND_0049220,Elasticsearch,55.6
CAND_0049220,Time Series,50.5
CAND_0049221,MLflow,63.0
CAND_0049230,TTS,45.0
CAND_0049230,Feature Engineering,67.1
CAND_0049240,GANs,36.7
CAND_0049246,MLflow,70.7
CAND_0049247,Reinforcement Learning,45.2
CAND_0049247,PyTorch,71.5
CAND_0049254,Computer Vision,35.6
CAND_0049258,OpenCV,38.9
CAND_0049258,Sentence Transformers,31.4
CAND_0049259,Feature Engineering,31.4
CAND_0049261,Speech Recognition,40.0
CAND_0049262,Time Series,50.8
CAND_0049262,ASR,48.9
CAND_0049263,Statistical Modeling,73.5
CAND_0049263,Reinforcement Learning,59.1
CAND_0049265,Forecasting,25.8
CAND_0049266,Forecasting,20.6
CAND_0049270,OpenCV,71.8
CAND_0049273,OpenCV,27.2
CAND_0049290,Kubeflow,47.9
CAND_0049290,GANs,37.7
CAND_0049292,Computer Vision,70.6
CAND_0049295,Feature Engineering,45.0
CAND_0049297,MLOps,52.4
CAND_0049305,Data Science,68.0
CAND_0049305,Haystack,57.7
CAND_0049305,Weights & Biases,49.8
CAND_0049305,MLflow,70.6
CAND_0049305,Vector Search,37.2
CAND_0049312,MLOps,40.2
CAND_0049315,Speech Recognition,42.3
CAND_0049316,GANs,28.9
CAND_0049319,Deep Learning,63.7
CAND_0049319,Feature Engineering,42.6
CAND_0049321,FAISS,55.9
CAND_0049321,Python,77.5
CAND_0049328,PyTorch,31.8
CAND_0049329,YOLO,35.5
CAND_0049336,Weights & Biases,64.4
CAND_0049340,LLMs,44.8
CAND_0049340,MLflow,46.8
CAND_0049344,BentoML,65.3
CAND_0049352,Feature Engineering,41.0
CAND_0049355,GANs,39.4
CAND_0049357,Weights & Biases,60.2
CAND_0049358,Time Series,48.0
CAND_0049358,Object Detection,30.2
CAND_0049363,BentoML,61.6
CAND_0049364,CNN,44.6
CAND_0049365,Kubeflow,58.0
CAND_0049365,Learning to Rank,40.3
CAND_0049367,Computer Vision,38.8
CAND_0049370,Speech Recognition,63.7
CAND_0049374,Weights & Biases,36.6
CAND_0049374,NLP,74.4
CAND_0049377,TTS,58.9
CAND_0049380,Speech Recognition,25.6
CAND_0049385,Computer Vision,39.9
CAND_0049385,Machine Learning,25.5
CAND_0049385,ASR,72.6
CAND_0049386,Computer Vision,29.8
CAND_0049389,Speech Recognition,37.6
CAND_0049389,BentoML,70.3
CAND_0049391,scikit-learn,35.8
CAND_0049391,Reinforcement Learning,39.0
CAND_0049397,OpenCV,34.6
CAND_0049403,Weights & Biases,69.7
CAND_0049412,GANs,43.6
CAND_0049414,Feature Engineering,70.1
CAND_0049418,Data Science,24.3
CAND_0049429,BentoML,27.0
CAND_0049435,Data Science,69.3
CAND_0049441,Computer Vision,62.7
CAND_0049446,Elasticsearch,61.7
CAND_0049451,Object Detection,30.4
CAND_0049452,GANs,21.7
CAND_0049454,MLflow,68.4
CAND_0049460,Reinforcement Learning,46.8
CAND_0049465,Data Science,29.0
CAND_0049471,OpenCV,30.2
CAND_0049474,Speech Recognition,75.0
CAND_0049474,Vector Search,60.1
CAND_0049474,Forecasting,64.3
CAND_0049474,YOLO,41.9
CAND_0049482,Hugging Face Transformers,41.8
CAND_0049487,MLOps,48.9
CAND_0049489,MLOps,42.4
CAND_0049497,TTS,29.1
CAND_0049498,Forecasting,22.3
CAND_0049504,Semantic Search,60.1
CAND_0049507,Kubeflow,64.0
CAND_0049508,CNN,48.9
CAND_0049511,MLflow,63.1
CAND_0049513,Fine-tuning LLMs,61.1
CAND_0049514,Data Science,63.0
CAND_0049517,MLflow,33.4
CAND_0049518,BentoML,38.8
CAND_0049518,LangChain,31.6
CAND_0049525,Weights & Biases,59.8
CAND_0049525,Learning to Rank,46.5
CAND_0049525,Fine-tuning LLMs,69.3
CAND_0049525,Forecasting,79.3
CAND_0049529,Vector Search,69.3
CAND_0049529,PyTorch,40.1
CAND_0049536,TTS,41.7
CAND_0049538,LlamaIndex,57.2
CAND_0049538,Feature Engineering,71.4
CAND_0049538,MLflow,86.7
CAND_0049538,TTS,76.9
CAND_0049538,Learning to Rank,60.6
CAND_0049539,OpenSearch,70.3
CAND_0049540,YOLO,66.0
CAND_0049540,MLflow,56.4
CAND_0049545,Statistical Modeling,42.2
CAND_0049547,Kubeflow,31.1
CAND_0049547,Feature Engineering,26.2
CAND_0049547,Diffusion Models,71.9
CAND_0049558,MLOps,27.9
CAND_0049561,Data Science,34.2
CAND_0049563,Kubeflow,43.6
CAND_0049565,Time Series,69.0
CAND_0049567,Kubeflow,42.0
CAND_0049567,Image Classification,33.6
CAND_0049567,pgvector,31.8
CAND_0049572,Computer Vision,71.5
CAND_0049572,OpenCV,49.8
CAND_0049574,Speech Recognition,37.4
CAND_0049580,Forecasting,40.4
CAND_0049588,Qdrant,32.9
CAND_0049590,BentoML,74.8
CAND_0049590,Diffusion Models,42.4
CAND_0049592,OpenCV,32.1
CAND_0049593,CNN,55.0
CAND_0049597,Feature Engineering,49.6
CAND_0049599,TTS,45.4
CAND_0049608,Diffusion Models,35.5
CAND_0049609,TTS,36.6
CAND_0049612,Sentence Transformers,74.7
CAND_0049631,Hugging Face Transformers,75.4
CAND_0049635,MLflow,27.1
CAND_0049638,Image Classification,46.3
CAND_0049639,Prompt Engineering,38.0
CAND_0049643,GANs,71.3
CAND_0049645,Computer Vision,66.9
CAND_0049645,TTS,65.4
CAND_0049653,TTS,58.1
CAND_0049657,Image Classification,41.9
CAND_0049659,Statistical Modeling,43.6
CAND_0049661,LlamaIndex,33.1
CAND_0049665,Object Detection,30.8
CAND_0049668,OpenCV,64.9
CAND_0049668,Embeddings,36.7
CAND_0049668,GANs,53.9
CAND_0049674,OpenCV,71.2
CAND_0049678,LangChain,65.9
CAND_0049679,LangChain,70.8
CAND_0049687,Pinecone,80.0
CAND_0049687,MLOps,53.0
CAND_0049687,ASR,60.6
CAND_0049688,Hugging Face Transformers,72.2
CAND_0049688,Haystack,85.5
CAND_0049688,BM25,43.5
CAND_0049701,Speech Recognition,60.0
CAND_0049702,Forecasting,44.1
CAND_0049703,scikit-learn,42.7
CAND_0049703,CNN,54.4
CAND_0049703,Time Series,60.8
CAND_0049703,Data Science,46.6
CAND_0049704,Computer Vision,24.5
CAND_0049717,Time Series,40.8
CAND_0049721,Feature Engineering,20.6
CAND_0049724,Recommendation Systems,28.1
CAND_0049728,OpenCV,63.7
CAND_0049741,Weights & Biases,71.7
CAND_0049742,YOLO,46.2
CAND_0049744,Recommendation Systems,77.6
CAND_0049754,Speech Recognition,30.5
CAND_0049757,Computer Vision,25.1
CAND_0049758,Kubeflow,55.5
CAND_0049762,Forecasting,25.0
CAND_0049763,Data Science,46.3
CAND_0049763,CNN,27.4
CAND_0049763,LLMs,35.5
CAND_0049771,Python,57.6
CAND_0049771,OpenCV,56.8
CAND_0049773,Haystack,73.2
CAND_0049774,Kubeflow,21.0
CAND_0049779,PyTorch,28.4
CAND_0049779,Diffusion Models,29.1
CAND_0049785,Diffusion Models,30.0
CAND_0049788,ASR,68.5
CAND_0049789,Statistical Modeling,34.8
CAND_0049791,Kubeflow,31.8
CAND_0049793,Image Classification,36.3
CAND_0049793,Milvus,74.8
CAND_0049805,Prompt Engineering,43.0
CAND_0049816,MLflow,42.8
CAND_0049822,Sentence Transformers,55.0
CAND_0049823,Speech Recognition,56.6
CAND_0049831,LLMs,70.2
CAND_0049831,Time Series,40.3
CAND_0049831,Image Classification,71.5
CAND_0049831,Feature Engineering,87.1
CAND_0049834,Statistical Modeling,25.9
CAND_0049841,Haystack,67.3
CAND_0049843,Computer Vision,40.7
CAND_0049847,Forecasting,26.8
CAND_0049847,Statistical Modeling,48.5
CAND_0049848,Weaviate,57.2
CAND_0049850,YOLO,32.5
CAND_0049851,GANs,56.1
CAND_0049852,Deep Learning,41.7
CAND_0049853,Deep Learning,46.6
CAND_0049853,YOLO,77.0
CAND_0049853,MLflow,36.6
CAND_0049853,CNN,81.8
CAND_0049863,Sentence Transformers,66.0
CAND_0049865,Reinforcement Learning,59.6
CAND_0049865,Object Detection,59.5
CAND_0049866,GANs,46.8
CAND_0049866,BentoML,31.8
CAND_0049867,Semantic Search,65.5
CAND_0049873,Statistical Modeling,71.0
CAND_0049879,Data Science,59.4
CAND_0049881,Image Classification,46.3
CAND_0049881,Speech Recognition,43.2
CAND_0049881,OpenCV,40.0
CAND_0049881,Time Series,37.9
CAND_0049903,Data Science,69.4
CAND_0049904,Speech Recognition,43.7
CAND_0049906,MLOps,66.3
CAND_0049907,Time Series,50.7
CAND_0049908,CNN,38.7
CAND_0049908,GANs,47.1
CAND_0049913,Kubeflow,28.1
CAND_0049914,GANs,63.0
CAND_0049915,Feature Engineering,34.9
CAND_0049915,Kubeflow,76.0
CAND_0049920,Data Science,37.9
CAND_0049929,FAISS,32.0
CAND_0049944,Fine-tuning LLMs,73.1
CAND_0049944,Data Science,32.1
CAND_0049945,Object Detection,50.2
CAND_0049945,Semantic Search,71.3
CAND_0049948,OpenCV,60.6
CAND_0049965,Forecasting,56.9
CAND_0049967,Weights & Biases,35.4
CAND_0049973,Time Series,37.4
CAND_0049973,Weaviate,59.2
CAND_0049973,QLoRA,71.1
CAND_0049973,Kubeflow,75.8
CAND_0049975,ASR,54.6
CAND_0049978,Deep Learning,46.2
CAND_0049978,GANs,72.4
CAND_0049978,PyTorch,64.7
CAND_0049986,Time Series,37.8
CAND_0049990,MLOps,80.6
CAND_0049990,Object Detection,37.1
CAND_0049994,PyTorch,67.2
CAND_0049994,Data Science,55.3
CAND_0049994,TensorFlow,77.2
CAND_0050001,MLflow,41.6
CAND_0050002,CNN,74.2
CAND_0050002,PyTorch,74.4
CAND_0050005,Weights & Biases,43.1
CAND_0050005,LoRA,75.7
CAND_0050009,YOLO,56.1
CAND_0050010,Time Series,61.9
CAND_0050011,ASR,66.4
CAND_0050012,Computer Vision,34.2
CAND_0050012,Data Science,76.9
CAND_0050012,pgvector,42.7
CAND_0050014,QLoRA,51.0
CAND_0050015,Speech Recognition,56.8
CAND_0050015,Deep Learning,39.7
CAND_0050015,Time Series,71.0
CAND_0050015,CNN,35.1
CAND_0050016,Feature Engineering,53.2
CAND_0050016,OpenCV,72.1
CAND_0050016,Weights & Biases,50.9
CAND_0050021,Reinforcement Learning,75.9
CAND_0050021,Computer Vision,78.9
CAND_0050022,OpenCV,80.2
CAND_0050022,MLOps,80.6
CAND_0050023,Data Science,65.7
CAND_0050024,Data Science,66.8
CAND_0050038,Computer Vision,54.5
CAND_0050050,Elasticsearch,33.4
CAND_0050051,Data Science,48.6
CAND_0050057,TensorFlow,56.8
CAND_0050065,Object Detection,25.1
CAND_0050073,PEFT,50.5
CAND_0050077,OpenCV,56.1
CAND_0050083,GANs,48.6
CAND_0050084,Kubeflow,59.1
CAND_0050089,Kubeflow,67.1
CAND_0050089,Forecasting,70.1
CAND_0050089,GANs,58.9
CAND_0050089,Milvus,52.1
CAND_0050093,OpenCV,28.0
CAND_0050096,Milvus,45.4
CAND_0050106,Computer Vision,43.3
CAND_0050108,RAG,77.1
CAND_0050109,Data Science,62.5
CAND_0050109,Diffusion Models,46.2
CAND_0050115,YOLO,53.9
CAND_0050117,PEFT,31.0
CAND_0050122,Feature Engineering,38.2
CAND_0050126,Computer Vision,55.1
CAND_0050135,Object Detection,49.5
CAND_0050146,Qdrant,63.9
CAND_0050146,QLoRA,82.2
CAND_0050146,Diffusion Models,65.0
CAND_0050146,FAISS,69.6
CAND_0050147,Speech Recognition,71.1
CAND_0050147,Forecasting,35.4
CAND_0050147,LangChain,48.9
CAND_0050148,RAG,33.1
CAND_0050151,CNN,28.9
CAND_0050155,MLOps,24.4
CAND_0050156,BentoML,33.9
CAND_0050158,Data Science,48.5
CAND_0050162,Kubeflow,54.0
CAND_0050162,Weaviate,42.9
CAND_0050163,Time Series,66.2
CAND_0050164,FAISS,45.5
CAND_0050167,OpenCV,27.0
CAND_0050172,Diffusion Models,49.8
CAND_0050174,TTS,35.7
CAND_0050176,Speech Recognition,62.3
CAND_0050176,Feature Engineering,53.9
CAND_0050176,PEFT,65.4
CAND_0050176,NLP,46.3
CAND_0050176,CNN,75.5
CAND_0050183,Information Retrieval,56.8
CAND_0050185,OpenSearch,66.1
CAND_0050186,Image Classification,61.7
CAND_0050187,Weights & Biases,40.7
CAND_0050189,FAISS,66.5
CAND_0050189,BentoML,43.4
CAND_0050192,Speech Recognition,63.4
CAND_0050192,TTS,27.1
CAND_0050198,Object Detection,53.2
CAND_0050212,GANs,40.5
CAND_0050215,Forecasting,54.7
CAND_0050217,TensorFlow,26.5
CAND_0050217,Kubeflow,75.4
CAND_0050217,Weights & Biases,56.0
CAND_0050218,NLP,48.5
CAND_0050228,Semantic Search,31.7
CAND_0050228,Object Detection,55.2
CAND_0050229,ASR,37.8
CAND_0050229,Image Classification,48.5
CAND_0050229,Deep Learning,36.8
CAND_0050245,Weights & Biases,26.5
CAND_0050248,BentoML,64.6
CAND_0050251,Recommendation Systems,51.2
CAND_0050253,MLflow,36.6
CAND_0050258,GANs,46.2
CAND_0050262,TTS,48.8
CAND_0050263,Statistical Modeling,64.1
CAND_0050263,YOLO,78.7
CAND_0050266,Forecasting,50.9
CAND_0050270,YOLO,48.2
CAND_0050271,OpenCV,45.1
CAND_0050280,Reinforcement Learning,51.6
CAND_0050296,TensorFlow,72.9
CAND_0050297,Haystack,84.5
CAND_0050297,scikit-learn,69.0
CAND_0050297,OpenSearch,49.7
CAND_0050297,Learning to Rank,68.2
CAND_0050301,CNN,72.2
CAND_0050301,Object Detection,70.4
CAND_0050301,OpenCV,61.8
CAND_0050311,Forecasting,33.3
CAND_0050313,Forecasting,44.9
CAND_0050321,Elasticsearch,58.7
CAND_0050321,BentoML,76.7
CAND_0050330,Kubeflow,24.4
CAND_0050332,Diffusion Models,57.1
CAND_0050335,Recommendation Systems,45.0
CAND_0050335,Sentence Transformers,40.1
CAND_0050340,Computer Vision,25.4
CAND_0050345,OpenCV,69.4
CAND_0050345,Kubeflow,75.5
CAND_0050345,Statistical Modeling,73.8
CAND_0050348,BentoML,31.7
CAND_0050354,Forecasting,74.9
CAND_0050358,Time Series,54.8
CAND_0050362,Diffusion Models,30.5
CAND_0050366,Semantic Search,77.9
CAND_0050368,PyTorch,57.3
CAND_0050374,Forecasting,67.9
CAND_0050376,Machine Learning,51.0
CAND_0050379,Image Classification,52.6
CAND_0050382,BentoML,31.0
CAND_0050389,CNN,76.3
CAND_0050389,YOLO,76.3
CAND_0050390,Statistical Modeling,65.1
CAND_0050392,Object Detection,41.6
CAND_0050396,OpenSearch,76.4
CAND_0050398,PyTorch,39.3
CAND_0050398,RAG,58.3
CAND_0050398,Time Series,41.7
CAND_0050398,Speech Recognition,66.0
CAND_0050400,Information Retrieval,59.6
CAND_0050403,Data Science,30.4
CAND_0050403,Fine-tuning LLMs,77.3
CAND_0050409,Fine-tuning LLMs,41.7
CAND_0050409,Weights & Biases,33.9
CAND_0050411,Object Detection,70.0
CAND_0050411,scikit-learn,44.0
CAND_0050411,BentoML,61.1
CAND_0050411,Reinforcement Learning,80.0
CAND_0050415,BentoML,20.1
CAND_0050417,Reinforcement Learning,71.4
CAND_0050418,BentoML,59.0
CAND_0050426,Computer Vision,53.8
CAND_0050426,FAISS,32.2
CAND_0050428,Kubeflow,69.6
CAND_0050431,Forecasting,36.8
CAND_0050438,Information Retrieval,25.9
CAND_0050442,Computer Vision,26.5
CAND_0050443,Prompt Engineering,58.9
CAND_0050448,Time Series,68.7
CAND_0050449,Reinforcement Learning,65.6
CAND_0050449,Embeddings,38.2
CAND_0050451,GANs,45.6
CAND_0050453,CNN,73.2
CAND_0050454,PyTorch,59.0
CAND_0050458,Object Detection,33.7
CAND_0050460,Diffusion Models,75.0
CAND_0050462,Sentence Transformers,59.7
CAND_0050489,OpenCV,59.6
CAND_0050491,Statistical Modeling,51.6
CAND_0050492,Python,65.8
CAND_0050492,MLOps,27.7
CAND_0050492,Kubeflow,37.5
CAND_0050492,RAG,65.6
CAND_0050497,Data Science,64.3
CAND_0050502,MLOps,59.4
CAND_0050502,LangChain,37.2
CAND_0050503,OpenCV,73.8
CAND_0050504,LangChain,72.5
CAND_0050504,ASR,54.7
CAND_0050504,Feature Engineering,66.4
CAND_0050504,Object Detection,64.1
CAND_0050507,OpenCV,40.5
CAND_0050512,Machine Learning,77.5
CAND_0050524,ASR,35.9
CAND_0050528,Statistical Modeling,61.0
CAND_0050528,Python,67.8
CAND_0050528,Forecasting,40.9
CAND_0050528,Qdrant,67.7
CAND_0050530,Deep Learning,50.5
CAND_0050530,GANs,73.3
CAND_0050530,Weights & Biases,73.9
CAND_0050531,Statistical Modeling,59.5
CAND_0050532,Feature Engineering,38.1
CAND_0050533,Elasticsearch,78.0
CAND_0050534,OpenCV,59.0
CAND_0050538,ASR,50.2
CAND_0050539,Forecasting,57.8
CAND_0050539,FAISS,47.9
CAND_0050539,CNN,71.9
CAND_0050542,YOLO,20.4
CAND_0050549,LlamaIndex,79.5
CAND_0050550,Reinforcement Learning,46.4
CAND_0050553,Feature Engineering,54.0
CAND_0050553,Statistical Modeling,40.1
CAND_0050553,LlamaIndex,77.7
CAND_0050555,Statistical Modeling,52.6
CAND_0050558,Image Classification,72.6
CAND_0050562,Recommendation Systems,37.6
CAND_0050564,ASR,51.2
CAND_0050569,Image Classification,55.4
CAND_0050571,BentoML,72.8
CAND_0050573,YOLO,38.9
CAND_0050573,Pinecone,58.1
CAND_0050573,CNN,25.6
CAND_0050582,FAISS,37.5
CAND_0050597,LLMs,72.0
CAND_0050603,ASR,55.3
CAND_0050603,Forecasting,58.8
CAND_0050606,Speech Recognition,48.2
CAND_0050611,Data Science,70.5
CAND_0050611,Weights & Biases,44.1
CAND_0050616,OpenCV,71.5
CAND_0050616,Prompt Engineering,59.1
CAND_0050616,MLOps,73.3
CAND_0050619,Forecasting,29.4
CAND_0050622,Semantic Search,40.4
CAND_0050622,Prompt Engineering,43.6
CAND_0050635,Reinforcement Learning,39.2
CAND_0050635,PEFT,33.4
CAND_0050635,Sentence Transformers,61.2
CAND_0050636,TTS,41.9
CAND_0050637,BentoML,71.9
CAND_0050638,OpenCV,39.1
CAND_0050640,OpenCV,57.8
CAND_0050643,ASR,71.4
CAND_0050651,Weights & Biases,38.5
CAND_0050655,TTS,67.3
CAND_0050657,OpenCV,43.9
CAND_0050659,ASR,33.6
CAND_0050660,Time Series,68.4
CAND_0050664,BM25,35.9
CAND_0050664,Recommendation Systems,32.5
CAND_0050667,ASR,52.5
CAND_0050671,Forecasting,49.2
CAND_0050673,Diffusion Models,33.1
CAND_0050683,Forecasting,48.3
CAND_0050685,Object Detection,75.1
CAND_0050685,BentoML,28.5
CAND_0050687,Speech Recognition,30.3
CAND_0050688,TensorFlow,33.9
CAND_0050688,OpenCV,59.1
CAND_0050689,TTS,35.6
CAND_0050689,Object Detection,44.4
CAND_0050689,Elasticsearch,70.6
CAND_0050689,Weights & Biases,39.3
CAND_0050700,Machine Learning,37.8
CAND_0050704,GANs,52.2
CAND_0050707,RAG,45.7
CAND_0050707,YOLO,59.5
CAND_0050707,Vector Search,82.8
CAND_0050718,BM25,34.8
CAND_0050718,Feature Engineering,68.1
CAND_0050718,Information Retrieval,42.2
CAND_0050718,Kubeflow,46.1
CAND_0050722,Image Classification,43.9
CAND_0050725,Python,44.7
CAND_0050725,NLP,40.4
CAND_0050727,Data Science,62.3
CAND_0050729,Kubeflow,31.7
CAND_0050732,Object Detection,42.8
CAND_0050732,Image Classification,58.8
CAND_0050735,YOLO,74.0
CAND_0050743,ASR,64.0
CAND_0050743,pgvector,26.2
CAND_0050746,Time Series,47.8
CAND_0050748,Forecasting,66.1
CAND_0050750,Forecasting,36.6
CAND_0050763,Hugging Face Transformers,25.3
CAND_0050763,Weights & Biases,67.8
CAND_0050768,Weights & Biases,26.7
CAND_0050770,MLOps,68.2
CAND_0050770,Diffusion Models,60.1
CAND_0050772,Semantic Search,64.3
CAND_0050773,Weights & Biases,41.8
CAND_0050775,MLflow,64.9
CAND_0050776,Data Science,33.5
CAND_0050779,OpenCV,33.8
CAND_0050780,ASR,64.7
CAND_0050786,Semantic Search,61.6
CAND_0050788,YOLO,68.6
CAND_0050790,Haystack,75.5
CAND_0050790,Statistical Modeling,74.6
CAND_0050793,Forecasting,63.0
CAND_0050799,Time Series,38.3
CAND_0050807,Speech Recognition,31.7
CAND_0050807,Weights & Biases,28.0
CAND_0050810,MLOps,62.6
CAND_0050810,Time Series,43.5
CAND_0050813,scikit-learn,60.0
CAND_0050813,Data Science,28.4
CAND_0050814,Object Detection,75.4
CAND_0050814,Deep Learning,44.4
CAND_0050814,Sentence Transformers,63.0
CAND_0050815,Diffusion Models,40.1
CAND_0050816,MLflow,39.2
CAND_0050817,scikit-learn,74.2
CAND_0050822,Speech Recognition,54.1
CAND_0050827,YOLO,46.7
CAND_0050827,MLflow,51.8
CAND_0050829,PEFT,39.3
CAND_0050829,Computer Vision,31.3
CAND_0050829,CNN,76.6
CAND_0050834,Pinecone,53.7
CAND_0050834,LangChain,50.5
CAND_0050835,MLflow,43.5
CAND_0050847,GANs,26.7
CAND_0050852,CNN,44.8
CAND_0050856,Kubeflow,37.3
CAND_0050857,Vector Search,44.9
CAND_0050863,Speech Recognition,56.7
CAND_0050864,ASR,57.1
CAND_0050876,Qdrant,61.0
CAND_0050876,MLOps,55.8
CAND_0050876,FAISS,81.1
CAND_0050878,Data Science,50.0
CAND_0050879,OpenSearch,49.1
CAND_0050879,Forecasting,38.9
CAND_0050885,Semantic Search,53.6
CAND_0050892,GANs,30.2
CAND_0050896,Reinforcement Learning,48.3
CAND_0050896,Speech Recognition,78.9
CAND_0050898,Weights & Biases,40.7
CAND_0050904,MLOps,60.4
CAND_0050908,OpenCV,29.2
CAND_0050915,Forecasting,61.7
CAND_0050915,OpenSearch,68.8
CAND_0050925,PEFT,47.9
CAND_0050925,Weights & Biases,55.5
CAND_0050928,Sentence Transformers,79.1
CAND_0050928,Computer Vision,48.0
CAND_0050928,Data Science,76.2
CAND_0050930,GANs,32.0
CAND_0050931,PyTorch,36.0
CAND_0050932,GANs,44.9
CAND_0050940,Feature Engineering,28.3
CAND_0050941,TensorFlow,33.3
CAND_0050952,Kubeflow,65.0
CAND_0050953,Speech Recognition,52.5
CAND_0050953,Data Science,29.0
CAND_0050963,LlamaIndex,55.8
CAND_0050971,Computer Vision,39.7
CAND_0050974,TTS,74.9
CAND_0050974,TensorFlow,30.2
CAND_0050975,Image Classification,65.7
CAND_0050981,Computer Vision,44.7
CAND_0050990,OpenCV,34.4
CAND_0050994,OpenCV,44.2
CAND_0050996,YOLO,74.5
CAND_0050997,MLflow,76.6
CAND_0050999,Vector Search,70.1
CAND_0051002,ASR,47.1
CAND_0051003,QLoRA,75.7
CAND_0051003,TTS,51.6
CAND_0051003,Time Series,44.2
CAND_0051003,Semantic Search,72.7
CAND_0051003,Learning to Rank,51.0
CAND_0051004,Embeddings,90.4
CAND_0051004,Semantic Search,77.9
CAND_0051004,PyTorch,62.9
CAND_0051004,ASR,70.5
CAND_0051008,Diffusion Models,70.7
CAND_0051010,Time Series,29.4
CAND_0051011,Hugging Face Transformers,35.3
CAND_0051012,Diffusion Models,58.3
