candidate_id,cert_order,name,issuer,year
CAND_0038493,1,Scrum Master Certified,Scrum Alliance,2019
CAND_0038493,2,AWS Certified Cloud Practitioner,AWS,2019
CAND_0038494,1,Scrum Master Certified,Scrum Alliance,2019
CAND_0038494,2,Six Sigma Green Belt,ASQ,2022
CAND_0038502,1,AWS Certified Cloud Practitioner,AWS,2024
CAND_0038506,1,Scrum Master Certified,Scrum Alliance,2021
CAND_0038506,2,Six Sigma Green Belt,ASQ,2021
CAND_0038510,1,Six Sigma Green Belt,ASQ,2024
CAND_0038512,1,Scrum Master Certified,Scrum Alliance,2019
CAND_0038512,2,AWS Certified Cloud Practitioner,AWS,2018
CAND_0038522,1,Scrum Master Certified,Scrum Alliance,2023
CAND_0038522,2,AWS Certified Cloud Practitioner,AWS,2023
CAND_0038526,1,Scrum Master Certified,Scrum Alliance,2018
CAND_0038526,2,Six Sigma Green Belt,ASQ,2020
CAND_0038535,1,AWS Certified Cloud Practitioner,AWS,2025
CAND_0038545,1,Six Sigma Green Belt,ASQ,2025
CAND_0038545,2,Scrum Master Certified,Scrum Alliance,2018
CAND_0038548,1,AWS Certified Cloud Practitioner,AWS,2021
CAND_0038552,1,AWS Certified Cloud Practitioner,AWS,2025
CAND_0038552,2,Scrum Master Certified,Scrum Alliance,2022
CAND_0038557,1,AWS Certified Cloud Practitioner,AWS,2023
CAND_0038561,1,Scrum Master Certified,Scrum Alliance,2022
CAND_0038561,2,AWS Certified Cloud Practitioner,AWS,2024
CAND_0038562,1,Scrum Master Certified,Scrum Alliance,2022
CAND_0038562,2,AWS Certified Cloud Practitioner,AWS,2023
CAND_0038566,1,Scrum Master Certified,Scrum Alliance,2018
CAND_0038566,2,AWS Certified Cloud Practitioner,AWS,2022
CAND_0038569,1,AWS Certified Cloud Practitioner,AWS,2021
CAND_0038569,2,Six Sigma Green Belt,ASQ,2025
CAND_0038572,1,Six Sigma Green Belt,ASQ,2023
CAND_0038572,2,AWS Certified Cloud Practitioner,AWS,2023
CAND_0038580,1,Six Sigma Green Belt,ASQ,2018
CAND_0038582,1,Scrum Master Certified,Scrum Alliance,2018
CAND_0038582,2,Six Sigma Green Belt,ASQ,2021
CAND_0038583,1,AWS Certified Cloud Practitioner,AWS,2018
CAND_0038583,2,Scrum Master Certified,Scrum Alliance,2023
CAND_0038587,1,Scrum Master Certified,Scrum Alliance,2022
CAND_0038587,2,AWS Certified Cloud Practitioner,AWS,2024
CAND_0038592,1,Six Sigma Green Belt,ASQ,2023
CAND_0038595,1,Scrum Master Certified,Scrum Alliance,2023
CAND_0038596,1,AWS Certified Cloud Practitioner,AWS,2018
CAND_0038596,2,Scrum Master Certified,Scrum Alliance,2018
CAND_0038607,1,AWS Certified Cloud Practitioner,AWS,2022
CAND_0038607,2,Scrum Master Certified,Scrum Alliance,2020
CAND_0038608,1,AWS Certified Cloud Practitioner,AWS,2018
CAND_0038608,2,Scrum Master Certified,Scrum Alliance,2025
CAND_0038616,1,Six Sigma Green Belt,ASQ,2023
CAND_0038619,1,Six Sigma Green Belt,ASQ,2022
CAND_0038622,1,AWS Certified Cloud Practitioner,AWS,2022
CAND_0038622,2,Scrum Master Certified,Scrum Alliance,2019
CAND_0038623,1,Six Sigma Green Belt,ASQ,2021
CAND_0038623,2,Scrum Master Certified,Scrum Alliance,2022
CAND_0038624,1,AWS Certified Cloud Practitioner,AWS,2018
CAND_0038629,1,Six Sigma Green Belt,ASQ,2018
CAND_0038636,1,Scrum Master Certified,Scrum Alliance,2025
CAND_0038639,1,AWS Certified Cloud Practitioner,AWS,2019
CAND_0038639,2,Six Sigma Green Belt,ASQ,2024
CAND_0038640,1,Scrum Master Certified,Scrum Alliance,2020
CAND_0038640,2,AWS Certified Cloud Practitioner,AWS,2025
CAND_0038645,1,AWS Certified Cloud Practitioner,AWS,2024
CAND_0038645,2,Six Sigma Green Belt,ASQ,2025
CAND_0038647,1,Six Sigma Green Belt,ASQ,2023
CAND_0038647,2,Scrum Master Certified,Scrum Alliance,2021
CAND_0038654,1,Six Sigma Green Belt,ASQ,2018
CAND_0038654,2,AWS Certified Cloud Practitioner,AWS,2021
CAND_0038659,1,Six Sigma Green Belt,ASQ,2025
CAND_0038659,2,AWS Certified Cloud Practitioner,AWS,2025
CAND_0038660,1,Scrum Master Certified,Scrum Alliance,2025
CAND_0038660,2,Six Sigma Green Belt,ASQ,2023
CAND_0038663,1,Six Sigma Green Belt,ASQ,2023
CAND_0038664,1,AWS Certified Cloud Practitioner,AWS,2023
CAND_0038664,2,Scrum Master Certified,Scrum Alliance,2019
CAND_0038673,1,Scrum Master Certified,Scrum Alliance,2023
CAND_0038673,2,Six Sigma Green Belt,ASQ,2021
CAND_0038675,1,AWS Certified Cloud Practitioner,AWS,2020
CAND_0038676,1,Scrum Master Certified,Scrum Alliance,2022
CAND_0038678,1,AWS Certified Cloud Practitioner,AWS,2023
CAND_0038681,1,Six Sigma Green Belt,ASQ,2023
CAND_0038681,2,Scrum Master Certified,Scrum Alliance,2021
CAND_0038684,1,AWS Certified Cloud Practitioner,AWS,2018
CAND_0038692,1,AWS Certified Cloud Practitioner,AWS,2025
CAND_0038696,1,AWS Certified Cloud Practitioner,AWS,2019
CAND_0038698,1,Scrum Master Certified,Scrum Alliance,2022
CAND_0038703,1,AWS Certified Cloud Practitioner,AWS,2019
CAND_0038706,1,AWS Certified Cloud Practitioner,AWS,2019
CAND_0038708,1,Scrum Master Certified,Scrum Alliance,2023
CAND_0038708,2,AWS Certified Cloud Practitioner,AWS,2020
CAND_0038715,1,Scrum Master Certified,Scrum Alliance,2023
CAND_0038715,2,Six Sigma Green Belt,ASQ,2025
CAND_0038716,1,Scrum Master Certified,Scrum Alliance,2019
CAND_0038716,2,AWS Certified Cloud Practitioner,AWS,2020
CAND_0038720,1,Scrum Master Certified,Scrum Alliance,2025
CAND_0038720,2,AWS Certified Cloud Practitioner,AWS,2022
CAND_0038723,1,AWS Certified Cloud Practitioner,AWS,2024
CAND_0038723,2,Scrum Master Certified,Scrum Alliance,2022
CAND_0038729,1,Six Sigma Green Belt,ASQ,2019
CAND_0038729,2,Scrum Master Certified,Scrum Alliance,2023
CAND_0038736,1,AWS Certified Cloud Practitioner,AWS,2024
CAND_0038736,2,Scrum Master Certified,Scrum Alliance,2019
CAND_0038744,1,AWS Certified Cloud Practitioner,AWS,2020
CAND_0038752,1,AWS Certified Cloud Practitioner,AWS,2020
CAND_0038753,1,AWS Certified Cloud Practitioner,AWS,2021
CAND_0038753,2,Scrum Master Certified,Scrum Alliance,2021
CAND_0038764,1,Scrum Master Certified,Scrum Alliance,2018
CAND_0038764,2,AWS Certified Cloud Practitioner,AWS,2025
CAND_0038765,1,Scrum Master Certified,Scrum Alliance,2024
CAND_0038765,2,Six Sigma Green Belt,ASQ,2022
CAND_0038787,1,AWS Certified Cloud Practitioner,AWS,2020
CAND_0038795,1,Six Sigma Green Belt,ASQ,2021
CAND_0038795,2,Scrum Master Certified,Scrum Alliance,2025
CAND_0038796,1,Six Sigma Green Belt,ASQ,2022
CAND_0038801,1,Six Sigma Green Belt,ASQ,2020
CAND_0038802,1,Scrum Master Certified,Scrum Alliance,2023
CAND_0038803,1,Scrum Master Certified,Scrum Alliance,2020
CAND_0038807,1,AWS Certified Cloud Practitioner,AWS,2020
CAND_0038808,1,Six Sigma Green Belt,ASQ,2024
CAND_0038808,2,Scrum Master Certified,Scrum Alliance,2023
CAND_0038811,1,Six Sigma Green Belt,ASQ,2024
CAND_0038811,2,Scrum Master Certified,Scrum Alliance,2019
CAND_0038817,1,Six Sigma Green Belt,ASQ,2025
CAND_0038817,2,Scrum Master Certified,Scrum Alliance,2021
CAND_0038818,1,Six Sigma Green Belt,ASQ,2025
CAND_0038818,2,Scrum Master Certified,Scrum Alliance,2018
CAND_0038823,1,Six Sigma Green Belt,ASQ,2018
CAND_0038823,2,AWS Certified Cloud Practitioner,AWS,2023
CAND_0038825,1,Scrum Master Certified,Scrum Alliance,2022
CAND_0038825,2,AWS Certified Cloud Practitioner,AWS,2025
CAND_0038828,1,Six Sigma Green Belt,ASQ,2021
CAND_0038832,1,AWS Certified Cloud Practitioner,AWS,2019
CAND_0038832,2,Scrum Master Certified,Scrum Alliance,2020
CAND_0038837,1,Scrum Master Certified,Scrum Alliance,2024
CAND_0038837,2,Six Sigma Green Belt,ASQ,2025
CAND_0038838,1,AWS Certified Cloud Practitioner,AWS,2018
CAND_0038839,1,Scrum Master Certified,Scrum Alliance,2024
CAND_0038843,1,Six Sigma Green Belt,ASQ,2020
CAND_0038843,2,AWS Certified Cloud Practitioner,AWS,2018
CAND_0038844,1,AWS Certified Cloud Practitioner,AWS,2020
CAND_0038844,2,Scrum Master Certified,Scrum Alliance,2019
CAND_0038851,1,Six Sigma Green Belt,ASQ,2023
CAND_0038851,2,Scrum Master Certified,Scrum Alliance,2025
CAND_0038854,1,AWS Certified Cloud Practitioner,AWS,2019
CAND_0038854,2,Scrum Master Certified,Scrum Alliance,2024
CAND_0038855,1,AWS Certified Cloud Practitioner,AWS,2025
CAND_0038855,2,Six Sigma Green Belt,ASQ,2022
CAND_0038857,1,Scrum Master Certified,Scrum Alliance,2020
CAND_0038857,2,AWS Certified Cloud Practitioner,AWS,2023
CAND_0038860,1,Six Sigma Green Belt,ASQ,2025
CAND_0038863,1,AWS Certified Cloud Practitioner,AWS,2023
CAND_0038871,1,Scrum Master Certified,Scrum Alliance,2019
CAND_0038871,2,AWS Certified Cloud Practitioner,AWS,2025
CAND_0038882,1,Scrum Master Certified,Scrum Alliance,2019
CAND_0038886,1,Six Sigma Green Belt,ASQ,2023
CAND_0038886,2,AWS Certified Cloud Practitioner,AWS,2022
CAND_0038889,1,AWS Certified Cloud Practitioner,AWS,2022
CAND_0038890,1,Scrum Master Certified,Scrum Alliance,2024
CAND_0038891,1,Six Sigma Green Belt,ASQ,2020
CAND_0038891,2,AWS Certified Cloud Practitioner,AWS,2022
CAND_0038892,1,AWS Certified Cloud Practitioner,AWS,2023
CAND_0038894,1,Scrum Master Certified,Scrum Alliance,2024
CAND_0038894,2,AWS Certified Cloud Practitioner,AWS,2020
CAND_0038897,1,Scrum Master Certified,Scrum Alliance,2025
CAND_0038897,2,Six Sigma Green Belt,ASQ,2021
CAND_0038905,1,Scrum Master Certified,Scrum Alliance,2025
CAND_0038905,2,AWS Certified Cloud Practitioner,AWS,2024
CAND_0038913,1,Six Sigma Green Belt,ASQ,2023
CAND_0038913,2,AWS Certified Cloud Practitioner,AWS,2018
CAND_0038916,1,AWS Certified Cloud Practitioner,AWS,2021
CAND_0038916,2,Scrum Master Certified,Scrum Alliance,2025
CAND_0038917,1,AWS Certified Cloud Practitioner,AWS,2023
CAND_0038917,2,Scrum Master Certified,Scrum Alliance,2018
CAND_0038922,1,Six Sigma Green Belt,ASQ,2021
CAND_0038922,2,Scrum Master Certified,Scrum Alliance,2023
CAND_0038926,1,Six Sigma Green Belt,ASQ,2021
CAND_0038926,2,Scrum Master Certified,Scrum Alliance,2021
CAND_0038930,1,Six Sigma Green Belt,ASQ,2022
CAND_0038930,2,AWS Certified Cloud Practitioner,AWS,2022
CAND_0038933,1,Six Sigma Green Belt,ASQ,2018
CAND_0038933,2,Scrum Master Certified,Scrum Alliance,2021
CAND_0038934,1,Scrum Master Certified,Scrum Alliance,2025
CAND_0038934,2,Six Sigma Green Belt,ASQ,2018
CAND_0038936,1,Scrum Master Certified,Scrum Alliance,2019
CAND_0038939,1,AWS Certified Cloud Practitioner,AWS,2023
CAND_0038942,1,AWS Certified Cloud Practitioner,AWS,2021
CAND_0038944,1,Scrum Master Certified,Scrum Alliance,2018
CAND_0038944,2,Six Sigma Green Belt,ASQ,2023
CAND_0038946,1,Six Sigma Green Belt,ASQ,2018
CAND_0038947,1,Six Sigma Green Belt,ASQ,2024
CAND_0038949,1,NLP Specialization,Coursera/DeepLearning.AI,2018
CAND_0038949,2,LangChain for LLM Application Development,DeepLearning.AI,2019
CAND_0038951,1,AWS Certified Cloud Practitioner,AWS,2025
CAND_0038951,2,Six Sigma Green Belt,ASQ,2020
CAND_0038953,1,Six Sigma Green Belt,ASQ,2025
CAND_0038954,1,AWS Certified Cloud Practitioner,AWS,2020
CAND_0038955,1,Six Sigma Green Belt,ASQ,2018
CAND_0038957,1,Scrum Master Certified,Scrum Alliance,2019
CAND_0038963,1,Scrum Master Certified,Scrum Alliance,2019
CAND_0038963,2,Six Sigma Green Belt,ASQ,2022
CAND_0038972,1,Six Sigma Green Belt,ASQ,2023
CAND_0038972,2,AWS Certified Cloud Practitioner,AWS,2022
CAND_0038980,1,AWS Certified Cloud Practitioner,AWS,2018
CAND_0038980,2,Six Sigma Green Belt,ASQ,2021
CAND_0038987,1,Six Sigma Green Belt,ASQ,2020
CAND_0039001,1,AWS Certified Cloud Practitioner,AWS,2019
CAND_0039001,2,Scrum Master Certified,Scrum Alliance,2021
CAND_0039011,1,Scrum Master Certified,Scrum Alliance,2022
CAND_0039011,2,AWS Certified Cloud Practitioner,AWS,2024
CAND_0039014,1,AWS Certified Cloud Practitioner,AWS,2021
CAND_0039016,1,Scrum Master Certified,Scrum Alliance,2022
CAND_0039018,1,Six Sigma Green Belt,ASQ,2020
CAND_0039018,2,AWS Certified Cloud Practitioner,AWS,2020
CAND_0039027,1,Scrum Master Certified,Scrum Alliance,2019
CAND_0039027,2,AWS Certified Cloud Practitioner,AWS,2022
CAND_0039030,1,Six Sigma Green Belt,ASQ,2019
CAND_0039041,1,Scrum Master Certified,Scrum Alliance,2018
CAND_0039041,2,Six Sigma Green Belt,ASQ,2025
CAND_0039043,1,Six Sigma Green Belt,ASQ,2018
CAND_0039043,2,Scrum Master Certified,Scrum Alliance,2023
CAND_0039047,1,Scrum Master Certified,Scrum Alliance,2020
CAND_0039050,1,AWS Certified Cloud Practitioner,AWS,2019
CAND_0039051,1,AWS Certified Cloud Practitioner,AWS,2020
CAND_0039054,1,Six Sigma Green Belt,ASQ,2020
CAND_0039055,1,Six Sigma Green Belt,ASQ,2024
CAND_0039056,1,AWS Certified Cloud Practitioner,AWS,2023
CAND_0039060,1,Six Sigma Green Belt,ASQ,2024
CAND_0039063,1,Scrum Master Certified,Scrum Alliance,2018
CAND_0039063,2,AWS Certified Cloud Practitioner,AWS,2024
CAND_0039064,1,AWS Certified Cloud Practitioner,AWS,2022
CAND_0039065,1,AWS Certified Cloud Practitioner,AWS,2018
CAND_0039065,2,Six Sigma Green Belt,ASQ,2021
CAND_0039066,1,AWS Certified Cloud Practitioner,AWS,2022
CAND_0039068,1,Six Sigma Green Belt,ASQ,2021
CAND_0039068,2,AWS Certified Cloud Practitioner,AWS,2018
CAND_0039069,1,AWS Certified Cloud Practitioner,AWS,2021
CAND_0039071,1,AWS Certified Cloud Practitioner,AWS,2019
CAND_0039071,2,Scrum Master Certified,Scrum Alliance,2018
CAND_0039072,1,Six Sigma Green Belt,ASQ,2022
CAND_0039072,2,Scrum Master Certified,Scrum Alliance,2018
CAND_0039075,1,Six Sigma Green Belt,ASQ,2018
CAND_0039075,2,Scrum Master Certified,Scrum Alliance,2019
CAND_0039078,1,AWS Certified Cloud Practitioner,AWS,2024
CAND_0039083,1,Scrum Master Certified,Scrum Alliance,2025
CAND_0039083,2,AWS Certified Cloud Practitioner,AWS,2023
CAND_0039087,1,Scrum Master Certified,Scrum Alliance,2018
CAND_0039092,1,Scrum Master Certified,Scrum Alliance,2023
CAND_0039093,1,Scrum Master Certified,Scrum Alliance,2019
CAND_0039093,2,Six Sigma Green Belt,ASQ,2021
CAND_0039097,1,Six Sigma Green Belt,ASQ,2021
CAND_0039101,1,Six Sigma Green Belt,ASQ,2019
CAND_0039107,1,AWS Certified Cloud Practitioner,AWS,2024
CAND_0039108,1,AWS Certified Cloud Practitioner,AWS,2021
CAND_0039110,1,Scrum Master Certified,Scrum Alliance,2025
CAND_0039115,1,Six Sigma Green Belt,ASQ,2021
CAND_0039117,1,Six Sigma Green Belt,ASQ,2019
CAND_0039120,1,Six Sigma Green Belt,ASQ,2023
CAND_0039123,1,Six Sigma Green Belt,ASQ,2019
CAND_0039124,1,Six Sigma Green Belt,ASQ,2018
CAND_0039128,1,Scrum Master Certified,Scrum Alliance,2022
CAND_0039134,1,AWS Certified Cloud Practitioner,AWS,2022
CAND_0039134,2,Six Sigma Green Belt,ASQ,2020
CAND_0039139,1,AWS Certified Cloud Practitioner,AWS,2018
CAND_0039139,2,Scrum Master Certified,Scrum Alliance,2023
CAND_0039146,1,Scrum Master Certified,Scrum Alliance,2021
CAND_0039147,1,Six Sigma Green Belt,ASQ,2024
CAND_0039147,2,AWS Certified Cloud Practitioner,AWS,2024
CAND_0039149,1,Scrum Master Certified,Scrum Alliance,2024
CAND_0039149,2,Six Sigma Green Belt,ASQ,2019
CAND_0039150,1,AWS Certified Cloud Practitioner,AWS,2020
CAND_0039151,1,AWS Certified Cloud Practitioner,AWS,2025
CAND_0039154,1,Six Sigma Green Belt,ASQ,2018
CAND_0039154,2,AWS Certified Cloud Practitioner,AWS,2021
CAND_0039158,1,Six Sigma Green Belt,ASQ,2025
CAND_0039162,1,Scrum Master Certified,Scrum Alliance,2019
CAND_0039170,1,Six Sigma Green Belt,ASQ,2022
CAND_0039170,2,Scrum Master Certified,Scrum Alliance,2023
CAND_0039177,1,Scrum Master Certified,Scrum Alliance,2022
CAND_0039181,1,Scrum Master Certified,Scrum Alliance,2023
CAND_0039186,1,Six Sigma Green Belt,ASQ,2019
CAND_0039186,2,Scrum Master Certified,Scrum Alliance,2024
CAND_0039194,1,AWS Certified Cloud Practitioner,AWS,2023
CAND_0039199,1,Six Sigma Green Belt,ASQ,2023
CAND_0039199,2,AWS Certified Cloud Practitioner,AWS,2023
CAND_0039212,1,AWS Certified Cloud Practitioner,AWS,2022
CAND_0039212,2,Scrum Master Certified,Scrum Alliance,2019
CAND_0039222,1,AWS Certified Cloud Practitioner,AWS,2019
CAND_0039226,1,Six Sigma Green Belt,ASQ,2019
CAND_0039237,1,Six Sigma Green Belt,ASQ,2020
CAND_0039238,1,Scrum Master Certified,Scrum Alliance,2018
CAND_0039242,1,AWS Certified Cloud Practitioner,AWS,2023
CAND_0039244,1,Six Sigma Green Belt,ASQ,2019
CAND_0039244,2,Scrum Master Certified,Scrum Alliance,2021
CAND_0039245,1,Six Sigma Green Belt,ASQ,2025
CAND_0039245,2,Scrum Master Certified,Scrum Alliance,2021
CAND_0039248,1,Six Sigma Green Belt,ASQ,2020
CAND_0039249,1,Scrum Master Certified,Scrum Alliance,2019
CAND_0039260,1,AWS Certified Cloud Practitioner,AWS,2022
CAND_0039262,1,Scrum Master Certified,Scrum Alliance,2019
CAND_0039262,2,Six Sigma Green Belt,ASQ,2021
CAND_0039265,1,Six Sigma Green Belt,ASQ,2025
CAND_0039265,2,AWS Certified Cloud Practitioner,AWS,2019
CAND_0039266,1,Scrum Master Certified,Scrum Alliance,2022
CAND_0039266,2,Six Sigma Green Belt,ASQ,2024
CAND_0039285,1,Scrum Master Certified,Scrum Alliance,2019
CAND_0039285,2,Six Sigma Green Belt,ASQ,2024
CAND_0039295,1,AWS Certified Cloud Practitioner,AWS,2020
CAND_0039321,1,Scrum Master Certified,Scrum Alliance,2022
CAND_0039321,2,AWS Certified Cloud Practitioner,AWS,2025
CAND_0039322,1,AWS Certified Cloud Practitioner,AWS,2018
CAND_0039322,2,Scrum Master Certified,Scrum Alliance,2020
CAND_0039324,1,Scrum Master Certified,Scrum Alliance,2019
CAND_0039327,1,Scrum Master Certified,Scrum Alliance,2021
CAND_0039327,2,Six Sigma Green Belt,ASQ,2024
CAND_0039334,1,AWS Certified Cloud Practitioner,AWS,2020
CAND_0039334,2,Scrum Master Certified,Scrum Alliance,2021
CAND_0039336,1,Six Sigma Green Belt,ASQ,2020
CAND_0039336,2,Scrum Master Certified,Scrum Alliance,2025
CAND_0039339,1,Six Sigma Green Belt,ASQ,2024
CAND_0039339,2,AWS Certified Cloud Practitioner,AWS,2020
CAND_0039340,1,AWS Certified Cloud Practitioner,AWS,2021
CAND_0039340,2,Six Sigma Green Belt,ASQ,2018
CAND_0039344,1,Six Sigma Green Belt,ASQ,2025
CAND_0039344,2,Scrum Master Certified,Scrum Alliance,2025
CAND_0039346,1,AWS Certified Cloud Practitioner,AWS,2021
CAND_0039355,1,AWS Certified Cloud Practitioner,AWS,2020
CAND_0039355,2,Scrum Master Certified,Scrum Alliance,2025
CAND_0039360,1,Six Sigma Green Belt,ASQ,2024
CAND_0039360,2,Scrum Master Certified,Scrum Alliance,2022
CAND_0039367,1,Scrum Master Certified,Scrum Alliance,2019
CAND_0039368,1,AWS Certified Cloud Practitioner,AWS,2018
CAND_0039368,2,Scrum Master Certified,Scrum Alliance,2021
CAND_0039370,1,Six Sigma Green Belt,ASQ,2023
CAND_0039370,2,Scrum Master Certified,Scrum Alliance,2018
CAND_0039372,1,Scrum Master Certified,Scrum Alliance,2020
CAND_0039372,2,AWS Certified Cloud Practitioner,AWS,2025
CAND_0039374,1,Six Sigma Green Belt,ASQ,2018
CAND_0039374,2,AWS Certified Cloud Practitioner,AWS,2018
CAND_0039379,1,Six Sigma Green Belt,ASQ,2022
CAND_0039380,1,AWS Certified Cloud Practitioner,AWS,2025
CAND_0039382,1,Scrum Master Certified,Scrum Alliance,2018
CAND_0039382,2,AWS Certified Cloud Practitioner,AWS,2023
CAND_0039383,1,Google Cloud Professional ML Engineer,Google Cloud,2024
CAND_0039383,2,Deep Learning Specialization,Coursera/DeepLearning.AI,2022
CAND_0039385,1,Six Sigma Green Belt,ASQ,2024
CAND_0039386,1,AWS Certified Cloud Practitioner,AWS,2022
CAND_0039387,1,AWS Certified Cloud Practitioner,AWS,2018
CAND_0039390,1,Scrum Master Certified,Scrum Alliance,2018
CAND_0039392,1,Scrum Master Certified,Scrum Alliance,2024
CAND_0039393,1,Scrum Master Certified,Scrum Alliance,2023
CAND_0039393,2,AWS Certified Cloud Practitioner,AWS,2020
CAND_0039394,1,Scrum Master Certified,Scrum Alliance,2024
CAND_0039397,1,Six Sigma Green Belt,ASQ,2022
CAND_0039397,2,Scrum Master Certified,Scrum Alliance,2018
CAND_0039399,1,Six Sigma Green Belt,ASQ,2020
CAND_0039399,2,AWS Certified Cloud Practitioner,AWS,2018
CAND_0039404,1,Six Sigma Green Belt,ASQ,2020
CAND_0039405,1,AWS Certified Cloud Practitioner,AWS,2023
CAND_0039411,1,AWS Certified Cloud Practitioner,AWS,2018
CAND_0039411,2,Six Sigma Green Belt,ASQ,2023
CAND_0039413,1,AWS Certified Cloud Practitioner,AWS,2018
CAND_0039417,1,Six Sigma Green Belt,ASQ,2024
CAND_0039421,1,Scrum Master Certified,Scrum Alliance,2023
CAND_0039423,1,AWS Certified Cloud Practitioner,AWS,2019
CAND_0039423,2,Scrum Master Certified,Scrum Alliance,2019
CAND_0039426,1,Six Sigma Green Belt,ASQ,2025
CAND_0039426,2,Scrum Master Certified,Scrum Alliance,2019
CAND_0039429,1,Scrum Master Certified,Scrum Alliance,2023
CAND_0039429,2,Six Sigma Green Belt,ASQ,2024
CAND_0039430,1,AWS Certified Cloud Practitioner,AWS,2018
CAND_0039430,2,Six Sigma Green Belt,ASQ,2025
CAND_0039431,1,AWS Certified Cloud Practitioner,AWS,2022
CAND_0039431,2,Scrum Master Certified,Scrum Alliance,2022
CAND_0039432,1,Scrum Master Certified,Scrum Alliance,2020
CAND_0039433,1,Scrum Master Certified,Scrum Alliance,2023
CAND_0039450,1,AWS Certified Cloud Practitioner,AWS,2018
CAND_0039456,1,Six Sigma Green Belt,ASQ,2025
CAND_0039456,2,AWS Certified Cloud Practitioner,AWS,2022
CAND_0039458,1,Six Sigma Green Belt,ASQ,2022
CAND_0039458,2,Scrum Master Certified,Scrum Alliance,2023
CAND_0039463,1,Scrum Master Certified,Scrum Alliance,2020
CAND_0039463,2,AWS Certified Cloud Practitioner,AWS,2024
CAND_0039469,1,Six Sigma Green Belt,ASQ,2019
CAND_0039469,2,AWS Certified Cloud Practitioner,AWS,2025
CAND_0039473,1,Scrum Master Certified,Scrum Alliance,2019
CAND_0039473,2,Six Sigma Green Belt,ASQ,2024
CAND_0039474,1,Scrum Master Certified,Scrum Alliance,2021
CAND_0039474,2,AWS Certified Cloud Practitioner,AWS,2020
CAND_0039480,1,Six Sigma Green Belt,ASQ,2022
CAND_0039483,1,AWS Certified Cloud Practitioner,AWS,2022
CAND_0039483,2,Six Sigma Green Belt,ASQ,2020
CAND_0039487,1,Scrum Master Certified,Scrum Alliance,2024
CAND_0039487,2,AWS Certified Cloud Practitioner,AWS,2018
CAND_0039489,1,Six Sigma Green Belt,ASQ,2020
CAND_0039490,1,Six Sigma Green Belt,ASQ,2025
CAND_0039490,2,AWS Certified Cloud Practitioner,AWS,2021
CAND_0039491,1,Six Sigma Green Belt,ASQ,2023
CAND_0039491,2,Scrum Master Certified,Scrum Alliance,2020
CAND_0039496,1,Scrum Master Certified,Scrum Alliance,2018
CAND_0039496,2,AWS Certified Cloud Practitioner,AWS,2025
CAND_0039499,1,AWS Certified Cloud Practitioner,AWS,2019
